Date,Open,High,Low,Close,Volume,EMA_fast,EMA_slow,SMA_long,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Vol_MA,Vol_Ratio,ATR,ATR_Pct,StochRSI,StochRSI_K,StochRSI_D,Sig_EMA,Sig_SMA,Sig_RSI,Sig_MACD,Sig_BB,Sig_Vol,EMA_Cross,MACD_Cross,Score,Buy_Signal,Sell_Signal
2025-05-16,9238.9248046875,9263.76062405494,9164.417346585182,9238.9248046875,63007500,8814.631982443538,8560.639368125383,,70.90905841265983,225.65099881749302,178.2652493723322,47.385749445160826,8759.593896484375,9353.49319470792,8165.69459826083,13.559973333053804,0.9035456091940889,84927975.0,0.7418933513956973,172.07681455071295,1.8625199164236876,0.7484657414826166,0.8795564536681679,0.8286461613294573,1,0,-1,1,0,0,0,0,1,False,False
2025-05-19,9214.088954564144,9437.611328125,9189.253135279605,9437.611328125,111597200,8873.963348698915,8595.030425380271,,88.67920328869323,246.88633907109943,191.98946731208565,54.89687175901378,8805.54013671875,9460.055292496987,8151.024980940513,14.865985405005084,0.9828545113326669,86336245.0,1.2925880665762102,163.2068789782365,1.729324013289932,1.0,0.8795564536681679,0.8678359072604226,1,0,-1,1,-1,0,0,0,0,False,False
2025-05-20,9437.612188736808,9611.46293958196,9412.7763671875,9412.7763671875,160614800,8925.278874269256,8627.098893686438,,85.7142971780555,258.7290578950524,205.337385428679,53.39167246637339,8855.21181640625,9536.556438128258,8173.867194684242,15.388556159880117,0.9091648579921856,90523240.0,1.774293540531691,164.98082488392978,1.7527328648648792,0.9123118701883886,0.8869258705570018,0.8820129259644459,1,0,-1,1,0,1,0,0,2,False,False
2025-05-21,9636.298828125,9661.134649846972,9487.28389779317,9636.298828125,169739200,8992.995060350755,8666.675361703637,,86.27452340970805,282.8899135966367,220.84789106227055,62.04202253436614,8914.817822265624,9651.122397653946,8178.513246877303,16.518667909271894,0.9899338059110063,94833170.0,1.7898716240319712,170.3028032212135,1.7673051267791628,0.8996935300263054,0.9373351334048979,0.9012724858766893,1,0,-1,1,-1,1,0,0,1,False,False
2025-05-22,9735.641879857512,9735.641879857512,9586.626953125,9586.626953125,103113000,9049.53143109116,8702.751894700554,,86.27452340970805,294.63311349278956,235.60493554837436,59.028177944415205,8981.874560546876,9705.692596960313,8258.056524133439,16.117304501063217,0.9177516738700722,97954630.0,1.052660808376286,172.07679085327905,1.794967006588134,0.8996935300263054,0.9038996434136665,0.9093868824585222,1,0,-1,1,0,0,0,0,1,False,False
2025-05-23,9611.462890625,9636.298712047803,9561.791247779393,9611.462890625,48521800,9103.048712951526,8738.387620030924,,85.41667690644123,302.4571983003989,248.97538809877926,53.48181020161962,9040.23876953125,9769.726207842152,8310.751331220348,16.138676353760218,0.8915243026092375,97553865.0,0.4973847012622206,159.65888022357427,1.6611298617123644,0.8639101580798129,0.8877657393774746,0.9096668387320129,1,0,-1,1,0,0,0,0,1,False,False
2025-05-26,9536.955194805196,9586.626836444806,9437.611911525975,9561.791015625,56625300,9146.738456063285,8770.677949269908,,79.54545251442579,301.17794482145473,259.4158994433144,41.76204537814033,9084.94326171875,9827.76636652433,8342.12015691317,16.352839713058334,0.8209699259630967,95768650.0,0.591271778395122,159.6589166615318,1.669759529366746,0.619003632960529,0.7942024403555491,0.8619559410488967,1,0,-1,1,0,0,0,0,1,False,False
2025-05-27,9487.283714657739,9536.955357142857,9387.9404296875,9387.9404296875,93212000,9169.710072598926,8794.884321050991,,68.62746005091648,282.87503059853407,264.10772567435833,18.767304924175733,9133.37314453125,9817.45662461998,8449.28966444252,14.979864925333425,0.6860644881551821,93245485.0,0.9996408941408799,166.75485411489925,1.776266640844568,0.16358114916771996,0.5488316467360207,0.7435999421563482,1,0,0,1,0,0,0,0,2,False,False
2025-05-28,9387.940195935838,9487.283478432513,9338.2685546875,9338.2685546875,236950800,9185.763261369266,8816.193506683796,,64.70587328241685,261.3490646905648,263.55599347759966,-2.206928787034883,9173.11044921875,9803.120594368394,8543.100304069105,13.736020047666628,0.6310757507163006,102178175.0,2.3189962044242813,172.07679894110373,1.84270561435853,0.0,0.26086159404274967,0.5346318937114398,1,0,0,-1,0,1,0,-1,1,False,False
2025-06-02,8965.730822888048,9114.74573961195,8965.730822888048,9040.23828125,264428700,9171.903739453144,8824.979576274627,,50.81964359958617,217.73116001904236,254.39102678588822,-36.65986676684585,9189.2537109375,9785.74909925634,8592.758322618662,12.98245553083078,0.37509087865080953,111737840.0,2.3665098591488793,191.59068783562387,2.1193101539479833,0.0,0.054527049722573356,0.28807343016711456,1,0,0,-1,0,1,0,0,1,False,False
