Date,Open,High,Low,Close,Volume,EMA_fast,EMA_slow,SMA_long,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Vol_MA,Vol_Ratio,ATR,ATR_Pct,StochRSI,StochRSI_K,StochRSI_D,Sig_EMA,Sig_SMA,Sig_RSI,Sig_MACD,Sig_BB,Sig_Vol,EMA_Cross,MACD_Cross,Score,Buy_Signal,Sell_Signal
2025-04-15,21.0,21.0,21.0,21.0,227500,21.48886121940931,21.760031646574813,,33.33333333333333,-0.35264905925016166,-0.1834961108193204,-0.16915294843084125,21.9,24.645330964613038,19.15466903538696,25.071515658566568,0.33608533695920784,2298990.0,0.09895649828837881,1.0,4.761904761904762,0.0,,,-1,0,0,-1,0,0,0,0,-2,False,False
2025-04-16,20.0,21.0,20.0,20.0,1044100,21.3470649127989,21.69101079768953,,22.222222222222214,-0.4251613504792999,-0.23182915875131632,-0.1933321917279836,21.8,24.672739385838433,18.92726061416157,26.355407209526906,0.18671018177399756,2251675.0,0.4636992461167797,0.9285714285714286,4.642857142857143,0.0,,,-1,0,1,-1,0,0,0,0,-1,False,False
2025-04-17,20.0,20.0,19.0,19.0,2068100,21.123534921103765,21.58548096248602,,22.222222222222214,-0.5568999108385491,-0.2968433091687629,-0.26005660166978617,21.65,24.780495168499705,18.519504831500292,28.91912395842685,0.07674427568754015,2346320.0,0.881422823826247,0.9285714285714286,4.887218045112783,0.0,0.0,,-1,0,1,-1,0,0,0,0,-1,False,False
2025-04-21,20.0,20.0,20.0,20.0,254000,21.01653159528436,21.52330523846696,,33.33333333333333,-0.5739953651275478,-0.3522737203605199,-0.22172164476702788,21.6,24.80525883674413,18.394741163255873,29.678322562445636,0.2504101725486129,2289450.0,0.11094367642883662,0.8571428571428571,4.285714285714286,0.282608695652174,0.09420289855072467,,-1,0,0,-1,0,0,0,0,-2,False,False
2025-04-22,20.0,20.0,19.0,20.0,186900,20.919719062400134,21.463567778134923,,33.33333333333333,-0.5808479818482439,-0.39798857265806475,-0.18285940919017918,21.5,24.776712087636504,18.223287912363496,30.481042675688407,0.27111202329009754,2279155.0,0.08200407607205303,0.8571428571428571,4.285714285714286,0.30769230769230776,0.19676700111482726,0.09698996655518398,-1,0,0,-1,0,0,0,0,-2,False,False
2025-04-23,20.0,20.0,19.0,20.0,568500,20.832126770742978,21.406172963306105,,37.5,-0.5795974908818593,-0.4343103563028237,-0.14528713457903558,21.4,24.734035013865963,18.065964986134034,31.159205737065093,0.29004419656999414,2284585.0,0.2488416933491203,0.8571428571428571,4.285714285714286,0.42307692307692324,0.3377926421404684,0.20958751393534011,-1,0,0,-1,0,0,0,0,-2,False,False
2025-04-24,20.0,20.0,19.0,20.0,1077400,20.75287660210079,21.351028925529395,,42.857142857142854,-0.5720126618810504,-0.46185081741846906,-0.11016184446258132,21.2,24.35227570260965,18.04772429739035,29.73845002461934,0.3096613188042904,1470170.0,0.7328404198153955,0.8571428571428571,4.285714285714286,0.5714285714285715,0.43406593406593413,0.3228751924404099,-1,0,0,-1,0,0,0,0,-2,False,False
2025-04-25,19.0,20.0,19.0,20.0,1497900,20.681174068567383,21.298047399038047,,33.33333333333333,-0.5595514692236527,-0.4813909477795058,-0.07816052144414692,20.95,23.58378854604221,18.316211453957788,25.14356607200202,0.3196514292258651,1183545.0,1.265604603120287,0.7857142857142857,3.9285714285714284,0.4,0.46483516483516496,0.41223124701385583,-1,0,0,-1,0,0,0,0,-2,False,False
2025-04-28,20.0,20.0,20.0,20.0,199000,20.61630034775144,21.24714357946793,,33.33333333333333,-0.543411771623429,-0.4937951125482905,-0.049616659075138514,20.75,22.986067977499786,18.513932022500214,21.55246243373288,0.3322949016875155,994825.0,0.20003518206719775,0.7857142857142857,3.9285714285714284,0.47826086956521724,0.4832298136645963,0.4607103041885651,-1,0,0,-1,0,0,0,0,-2,False,False
2025-04-29,20.0,21.0,20.0,21.0,3022000,20.652843171775114,21.23745167439076,,60.0,-0.44480190288680177,-0.4839964706159928,0.039194567729191054,20.65,22.62617386833616,18.673826131663837,19.13969848267469,0.5885549610811026,840845.0,3.594003651089083,0.7142857142857143,3.4013605442176873,1.0,0.6260869565217391,0.5247173116738334,-1,0,0,1,0,1,0,1,1,False,False
2025-04-30,21.0,21.0,21.0,21.0,609400,20.68590572684415,21.228139844022493,,60.0,-0.362474491165667,-0.45969207472592766,0.09721758356026067,20.55,22.201155894963787,18.898844105036215,16.06964374660619,0.6362681747291551,852915.0,0.7144908929963713,0.7142857142857143,3.4013605442176873,1.0,0.8260869565217391,0.6451345755693582,-1,0,0,1,0,0,0,0,0,False,False
